time,wx,wy,wz
0.7072892189025879,-0.38,-0.69,-0.04
0.7210900783538818,-0.33,-0.62,-0.08
0.7286641597747803,-0.26,-0.43,-0.1
0.7418279647827148,-0.18,-0.13,-0.11
0.7465741634368896,-0.08,0.25,-0.09
0.7568471431732178,0.0,0.67,-0.07
0.7664852142333984,0.06,0.98,-0.03
0.7774271965026855,0.12,1.1,0.02
0.7872552871704102,0.17,1.01,0.08
0.798342227935791,0.16,0.78,0.13
0.8078441619873047,0.12,0.48,0.13
0.8220350742340088,0.02,0.17,0.1
0.8283941745758057,-0.1,-0.1,0.03
0.8454442024230957,-0.3,-0.41,-0.05
0.8478889465332031,-0.3,-0.41,-0.05
0.8569240570068359,-0.3,-0.43,-0.05
0.8664121627807617,-0.24,-0.4,-0.0
0.8763842582702637,-0.16,-0.34,0.05
0.8863072395324707,-0.09,-0.27,0.11
0.8971021175384521,-0.04,-0.2,0.14
0.9077920913696289,-0.04,-0.13,0.12
0.9204411506652832,-0.07,-0.04,0.08
0.9288291931152344,-0.1,0.07,0.03
0.944221019744873,-0.09,0.11,-0.02
0.9464240074157715,-0.03,0.12,-0.04
0.9562091827392578,0.02,0.09,-0.01
0.9661991596221924,0.04,0.06,0.05
0.9762120246887207,0.04,0.02,0.1
0.9862520694732666,-0.0,-0.01,0.13
0.9967169761657715,-0.06,-0.01,0.11
1.0079832077026367,-0.11,-0.0,0.05
1.020555019378662,-0.12,0.01,-0.01
1.0285439491271973,-0.09,-0.01,-0.04
1.0416700839996338,-0.03,-0.04,-0.05
1.0464520454406738,0.02,-0.07,-0.02
1.0560712814331055,0.02,-0.06,-0.0
1.0659890174865723,-0.01,-0.05,-0.0
1.0769190788269043,-0.07,-0.06,-0.01
1.0870451927185059,-0.12,-0.09,-0.03
1.0975151062011719,-0.14,-0.17,-0.05
1.1075491905212402,-0.12,-0.26,-0.06
1.121138095855713,-0.08,-0.32,-0.04
1.1279821395874023,-0.05,-0.34,-0.02
1.1446490287780762,-0.02,-0.32,0.01
1.147130012512207,-0.02,-0.24,0.03
1.1558942794799805,-0.03,-0.14,0.03
1.1661550998687744,-0.04,-0.03,0.04
1.1759161949157715,-0.04,0.06,0.05
1.1858351230621338,-0.01,0.12,0.07
1.1967129707336426,0.04,0.14,0.07
1.2074642181396484,0.07,0.16,0.06
1.2195460796356201,0.08,0.19,0.04
1.2272601127624512,0.06,0.21,0.01
1.241089105606079,0.03,0.22,-0.03
1.2458760738372803,-0.02,0.2,-0.06
1.2557902336120605,-0.08,0.17,-0.08
1.2656891345977783,-0.11,0.12,-0.08
1.2765381336212158,-0.1,0.05,-0.07
1.2876291275024414,-0.09,-0.0,-0.04
1.2973060607910156,-0.1,-0.04,-0.0
1.3073182106018066,-0.12,-0.05,0.02
1.3209352493286133,-0.14,-0.03,0.01
1.3273191452026367,-0.15,-0.0,-0.04
1.3445992469787598,-0.16,0.12,-0.19
1.3468689918518066,-0.16,0.12,-0.19
1.3556201457977295,-0.14,0.11,-0.23
1.3655741214752197,-0.09,-0.01,-0.22
1.3759691715240479,-0.04,-0.18,-0.16
1.3863801956176758,-0.06,-0.31,-0.07
1.3963711261749268,-0.12,-0.41,0.0
1.4072401523590088,-0.18,-0.46,0.05
1.4195170402526855,-0.24,-0.45,0.05
1.4277961254119873,-0.26,-0.34,0.03
1.441866159439087,-0.2,-0.21,-0.04
1.4455652236938477,-0.08,-0.11,-0.12
1.4557762145996094,0.04,0.0,-0.15
1.465414047241211,0.12,0.13,-0.13
1.4755370616912842,0.14,0.25,-0.07
1.4862070083618164,0.12,0.32,-0.02
1.4962050914764404,0.07,0.33,-0.01
1.507087230682373,0.01,0.29,-0.02
1.5193181037902832,-0.01,0.18,-0.06
1.52711820602417,0.0,0.04,-0.08
1.5412991046905518,0.02,-0.07,-0.09
1.5453672409057617,0.04,-0.13,-0.07
1.5552871227264404,0.03,-0.14,-0.03
1.56528902053833,0.01,-0.12,-0.02
1.5762052536010742,-0.03,-0.07,-0.03
1.5860700607299805,-0.06,-0.0,-0.05
1.5968971252441406,-0.05,0.04,-0.05
1.607133150100708,-0.0,0.06,-0.04
1.6206560134887695,0.05,0.08,-0.01
1.627427101135254,0.08,0.11,0.02
1.6443910598754883,0.06,0.18,0.03
1.6468472480773926,0.06,0.18,0.03
1.6550602912902832,0.05,0.17,0.0
1.6652512550354004,0.03,0.12,-0.03
1.6755120754241943,0.0,0.05,-0.05
1.6857540607452393,-0.02,-0.02,-0.06
1.696742057800293,-0.05,-0.07,-0.06
1.7068371772766113,-0.07,-0.09,-0.05
1.7204561233520508,-0.08,-0.09,-0.03
1.726898193359375,-0.08,-0.06,-0.03
1.743016242980957,-0.05,-0.02,-0.04
1.7455902099609375,-0.02,0.04,-0.06
1.7549951076507568,0.01,0.11,-0.07
1.7650501728057861,0.03,0.17,-0.07
1.774899959564209,0.03,0.19,-0.04
1.7861430644989014,0.02,0.18,0.0
1.7957911491394043,0.02,0.14,0.04
1.806746006011963,0.02,0.09,0.05
1.8186931610107422,0.03,0.07,0.02
1.8270702362060547,0.01,0.09,-0.01
1.8407340049743652,-0.01,0.15,-0.03
1.8449161052703857,-0.03,0.16,-0.03
1.8547792434692383,-0.04,0.12,-0.01
1.8651840686798096,-0.03,0.03,0.02
1.8769359588623047,-0.02,-0.08,0.05
1.885599136352539,-0.02,-0.17,0.06
1.896477222442627,-0.03,-0.19,0.05
1.906844139099121,-0.06,-0.14,0.01
1.9197371006011963,-0.08,-0.02,-0.03
1.9268090724945068,-0.09,0.12,-0.05
1.9433550834655762,-0.06,0.22,-0.05
1.9456231594085693,0.0,0.25,-0.02
1.9550609588623047,0.06,0.22,0.0
1.9647431373596191,0.1,0.16,0.03
1.9747800827026367,0.12,0.1,0.05
1.9854521751403809,0.11,0.04,0.04
1.9964022636413574,0.08,-0.01,0.01
2.0067801475524902,0.02,-0.05,-0.02
2.0183229446411133,-0.05,-0.07,-0.04
2.027231216430664,-0.1,-0.11,-0.05
2.0424489974975586,-0.12,-0.17,-0.04
2.0445311069488525,-0.07,-0.22,-0.02
2.0582499504089355,-0.01,-0.25,0.0
2.0645031929016113,0.06,-0.23,0.02
2.075129985809326,0.11,-0.15,0.02
2.0852341651916504,0.13,-0.04,0.0
2.0953550338745117,0.1,0.08,-0.02
2.1065361499786377,0.04,0.15,-0.03
2.1183791160583496,-0.02,0.13,-0.03
2.125894069671631,-0.05,0.02,-0.03
2.1396360397338867,-0.03,-0.11,-0.01
2.1445040702819824,0.01,-0.22,0.01
2.158724069595337,0.06,-0.26,0.03
2.164415121078491,0.08,-0.22,0.03
2.1754040718078613,0.08,-0.13,0.02
2.1851329803466797,0.06,-0.0,-0.01
2.1960649490356445,0.01,0.09,-0.03
2.206569194793701,-0.03,0.13,-0.04
2.218999147415161,-0.04,0.09,-0.03
2.2266950607299805,-0.0,0.01,-0.02
2.2446422576904297,0.08,-0.09,0.02
2.247025966644287,0.08,-0.09,0.02
2.254392147064209,0.09,-0.08,0.03
2.2643561363220215,0.07,-0.02,0.03
2.2744550704956055,0.03,0.05,0.02
2.2844791412353516,-0.04,0.09,0.01
2.2951879501342773,-0.08,0.07,0.01
2.3067150115966797,-0.09,-0.03,0.02
2.318079948425293,-0.06,-0.15,0.03
2.326436996459961,-0.02,-0.23,0.04
2.34004807472229,0.0,-0.23,0.03
2.3442511558532715,0.02,-0.16,0.01
2.358774185180664,0.02,-0.03,-0.01
2.3640811443328857,0.01,0.12,-0.01
2.3749711513519287,-0.01,0.23,0.0
2.3853540420532227,-0.01,0.25,0.02
2.3957691192626953,0.01,0.2,0.05
2.4071061611175537,0.03,0.12,0.06
2.4187891483306885,0.05,0.04,0.07
2.426392078399658,0.06,-0.02,0.05
2.444394111633301,0.02,-0.02,-0.01
2.446722984313965,0.02,-0.02,-0.01
2.4542641639709473,-0.03,0.01,-0.02
2.4640111923217773,-0.08,0.03,-0.02
2.4740750789642334,-0.1,0.01,0.01
2.483898162841797,-0.08,-0.04,0.04
2.495065212249756,-0.04,-0.1,0.07
2.5059421062469482,0.01,-0.13,0.08
2.517742156982422,0.07,-0.11,0.06
2.525851249694824,0.08,-0.03,0.03
2.5409741401672363,0.05,0.09,-0.01
2.543947219848633,-0.01,0.2,-0.03
2.559123992919922,-0.05,0.23,-0.02
2.5638279914855957,-0.04,0.15,0.01
2.5741961002349854,-0.0,0.01,0.04
2.5845720767974854,0.03,-0.1,0.08
2.594630241394043,0.04,-0.16,0.09
2.6060221195220947,0.05,-0.17,0.07
2.617901086807251,0.04,-0.13,0.03
2.6265671253204346,0.03,-0.04,-0.01
2.640787124633789,0.01,0.07,-0.04
2.643855094909668,-0.0,0.11,-0.04
2.658870220184326,0.02,0.09,-0.02
2.6636910438537598,0.05,0.02,0.0
2.6737101078033447,0.08,-0.05,0.03
2.6835880279541016,0.08,-0.08,0.02
2.6944799423217773,0.07,-0.08,0.0
2.7058050632476807,0.06,-0.04,-0.03
2.717283248901367,0.03,0.01,-0.06
2.7259202003479004,-0.01,0.07,-0.07
2.7416961193084717,-0.04,0.07,-0.05
2.7437729835510254,-0.04,0.02,-0.01
2.7586450576782227,-0.04,-0.04,0.04
2.7635769844055176,-0.01,-0.11,0.07
2.773557186126709,0.02,-0.14,0.06
2.783863067626953,0.06,-0.12,0.03
2.7944140434265137,0.07,-0.04,-0.01
2.8055572509765625,0.03,0.06,-0.04
2.8172202110290527,-0.01,0.13,-0.05
2.82582426071167,-0.04,0.13,-0.03
2.840686082839966,-0.06,0.06,-0.0
2.8434700965881348,-0.04,-0.06,0.02
2.8589961528778076,-0.01,-0.15,0.03
2.8636341094970703,0.02,-0.2,0.01
2.8733091354370117,0.04,-0.17,-0.01
2.883173942565918,0.03,-0.08,-0.03
2.8947091102600098,-0.01,0.04,-0.04
2.9051661491394043,-0.06,0.14,-0.03
2.9172041416168213,-0.08,0.15,-0.02
2.924644947052002,-0.06,0.1,-0.0
2.93843412399292,-0.02,0.03,0.01
2.943700075149536,0.03,-0.03,0.02
2.953254222869873,0.06,-0.07,0.01
2.96329402923584,0.08,-0.09,0.0
2.9732890129089355,0.07,-0.06,-0.01
2.9840750694274902,0.02,-0.01,-0.03
2.9950270652770996,-0.05,0.06,-0.05
3.0051112174987793,-0.1,0.08,-0.05
3.0181870460510254,-0.1,0.05,-0.03
3.0254082679748535,-0.05,-0.02,-0.01
3.0436840057373047,0.06,-0.09,0.01
3.045053005218506,0.06,-0.09,0.01
3.0531771183013916,0.09,-0.06,-0.0
3.0632340908050537,0.09,0.01,-0.02
3.0734400749206543,0.03,0.11,-0.05
3.0830371379852295,-0.04,0.17,-0.06
3.093928098678589,-0.08,0.16,-0.05
3.1049232482910156,-0.09,0.07,-0.02
3.117246150970459,-0.06,-0.04,0.01
3.1255860328674316,-0.02,-0.12,0.02
3.1395750045776367,0.04,-0.16,0.01
3.143126964569092,0.07,-0.13,-0.01
3.153444290161133,0.07,-0.04,-0.03
3.1629462242126465,0.02,0.08,-0.05
3.1735451221466064,-0.04,0.14,-0.05
3.1836941242218018,-0.08,0.14,-0.04
3.195052146911621,-0.07,0.07,-0.03
3.205428123474121,-0.04,-0.03,-0.01
3.2170281410217285,0.0,-0.1,0.0
3.223520278930664,0.05,-0.13,-0.01
3.23684024810791,0.08,-0.11,-0.02
3.2434072494506836,0.08,-0.02,-0.05
3.25288724899292,0.03,0.1,-0.06
3.262822151184082,-0.04,0.17,-0.05
3.2728142738342285,-0.07,0.15,-0.03
3.2837462425231934,-0.06,0.06,-0.01
3.2939441204071045,-0.02,-0.04,0.02
3.3046560287475586,0.01,-0.11,0.02
3.317512035369873,0.04,-0.13,0.01
3.3248519897460938,0.06,-0.09,-0.03
3.3396072387695312,0.04,0.02,-0.07
3.3428502082824707,-0.0,0.14,-0.08
3.3526902198791504,-0.03,0.19,-0.07
3.3630211353302,-0.02,0.14,-0.04
3.372610092163086,-0.01,0.07,-0.0
3.382707118988037,0.0,0.0,0.01
3.3935770988464355,0.02,-0.05,0.01
3.40486216545105,0.05,-0.09,-0.01
3.4173691272735596,0.07,-0.09,-0.04
3.4252960681915283,0.06,-0.03,-0.06
3.4399709701538086,0.01,0.04,-0.06
3.4426469802856445,-0.03,0.07,-0.05
3.452514171600342,-0.06,0.05,-0.02
3.4625210762023926,-0.04,-0.01,-0.0
3.4725310802459717,-0.0,-0.07,0.01
3.483311176300049,0.05,-0.11,-0.0
3.4932780265808105,0.08,-0.12,-0.02
3.5039241313934326,0.09,-0.06,-0.03
3.516228199005127,0.06,0.03,-0.04
3.5234742164611816,0.01,0.11,-0.03
3.53761625289917,-0.03,0.14,-0.03
3.5429329872131348,-0.05,0.12,-0.02
3.5523321628570557,-0.03,0.05,-0.02
3.5623292922973633,0.01,-0.02,-0.01
3.5731561183929443,0.05,-0.08,-0.01
3.5830869674682617,0.07,-0.11,-0.01
3.593773126602173,0.05,-0.09,-0.01
3.6038990020751953,0.0,-0.03,-0.0
3.617105007171631,-0.06,0.03,0.0
3.625391960144043,-0.08,0.05,0.01
3.63934326171875,-0.06,0.02,0.02
3.642271041870117,-0.01,-0.02,0.03
3.6524431705474854,0.04,-0.06,0.03
3.662065029144287,0.08,-0.05,0.01
3.6721091270446777,0.09,-0.02,-0.02
3.6830761432647705,0.07,0.06,-0.05
3.693298101425171,0.04,0.14,-0.06
3.704051971435547,-0.02,0.17,-0.05
3.716374158859253,-0.06,0.11,-0.01
3.7236762046813965,-0.05,-0.01,0.03
3.737661123275757,-0.03,-0.13,0.06
3.742293119430542,-0.01,-0.19,0.05
3.7520241737365723,0.01,-0.2,0.01
3.76212215423584,0.02,-0.13,-0.02
3.7719671726226807,0.02,-0.01,-0.05
3.782790184020996,0.01,0.11,-0.05
3.794166088104248,0.01,0.19,-0.02
3.8025641441345215,0.01,0.18,0.02
3.81583309173584,0.02,0.13,0.05
3.8235530853271484,0.03,0.04,0.05
3.8374180793762207,0.03,-0.03,0.03
3.8420190811157227,0.03,-0.08,-0.01
3.851865291595459,-0.01,-0.07,-0.04
3.8623180389404297,-0.05,-0.03,-0.05
3.8722400665283203,-0.09,-0.0,-0.03
3.882949113845825,-0.09,-0.01,0.0
3.892658233642578,-0.07,-0.03,0.04
3.9037961959838867,-0.03,-0.05,0.06
3.916872024536133,0.02,-0.06,0.05
3.9240870475769043,0.07,-0.04,0.03
3.940697193145752,0.11,0.02,-0.0
3.943233013153076,0.09,0.1,-0.03
3.951763153076172,0.03,0.18,-0.05
3.9618492126464844,-0.05,0.21,-0.04
3.971735954284668,-0.09,0.14,-0.01
3.9818010330200195,-0.08,0.01,0.03
3.9924912452697754,-0.05,-0.12,0.06
4.002575159072876,-0.01,-0.21,0.08
4.010939121246338,0.03,-0.22,0.05
4.0172600746154785,0.05,-0.16,0.01
4.0314249992370605,0.04,-0.02,-0.04
4.036426067352295,-0.03,0.15,-0.07
4.046535015106201,-0.11,0.26,-0.06
4.056316137313843,-0.1,0.21,-0.03
4.066378116607666,-0.05,0.06,0.02
4.076618194580078,-0.03,-0.06,0.07
4.087158203125,-0.03,-0.14,0.1
4.097805976867676,-0.03,-0.19,0.1
4.110429286956787,0.0,-0.21,0.06
4.1173930168151855,0.04,-0.17,0.0
4.132215976715088,0.04,-0.04,-0.05
4.136308193206787,-0.05,0.16,-0.07
4.14630913734436,-0.14,0.31,-0.05
4.156221151351929,-0.15,0.29,-0.02
4.166255950927734,-0.1,0.18,0.03
4.176951169967651,-0.02,0.04,0.07
4.1875550746917725,0.05,-0.07,0.1
4.19781494140625,0.11,-0.12,0.09
4.210878133773804,0.11,-0.1,0.04
4.2184929847717285,0.06,-0.01,-0.01
4.232861042022705,-0.02,0.13,-0.06
4.236195087432861,-0.11,0.21,-0.09
4.246322154998779,-0.14,0.19,-0.06
4.256066083908081,-0.12,0.09,-0.01
4.266109943389893,-0.09,-0.04,0.06
4.277007102966309,-0.05,-0.14,0.1
4.286791086196899,-0.02,-0.18,0.1
4.297536134719849,0.01,-0.16,0.06
4.310237169265747,0.02,-0.06,0.0
4.317711114883423,-0.01,0.08,-0.05
4.333011150360107,-0.06,0.23,-0.08
4.335963249206543,-0.08,0.28,-0.05
4.346072196960449,-0.06,0.22,-0.01
4.355885982513428,-0.02,0.12,0.04
4.365955114364624,0.01,0.03,0.07
4.376715183258057,0.03,-0.01,0.07
4.386758089065552,0.03,-0.03,0.04
4.3972272872924805,0.01,-0.01,0.01
4.4103569984436035,-0.04,0.03,-0.03
4.417731285095215,-0.1,0.06,-0.04
4.43303918838501,-0.14,0.05,-0.02
4.435903072357178,-0.15,-0.02,0.02
4.445868015289307,-0.13,-0.09,0.06
4.455824136734009,-0.09,-0.13,0.09
4.465821266174316,-0.05,-0.09,0.07
4.476171016693115,-0.0,-0.0,0.03
4.48651123046875,0.03,0.12,-0.02
4.49754524230957,0.02,0.25,-0.05
4.5098841190338135,-0.01,0.32,-0.06
4.517284154891968,-0.05,0.3,-0.04
4.532664060592651,-0.07,0.2,0.01
4.535701274871826,-0.08,0.04,0.05
4.545783042907715,-0.08,-0.12,0.08
4.555628061294556,-0.07,-0.22,0.08
4.565721035003662,-0.07,-0.24,0.05
4.575615167617798,-0.09,-0.19,0.02
4.592895030975342,-0.1,-0.08,-0.02
4.603532075881958,-0.09,0.05,-0.04
4.616051197052002,-0.06,0.13,-0.04
4.623579978942871,-0.03,0.15,-0.01
4.639207124710083,-0.0,0.12,0.01
4.642060279846191,0.01,0.05,0.03
4.651936054229736,-0.01,-0.01,0.04
4.661997079849243,-0.05,-0.05,0.03
4.671998023986816,-0.1,-0.06,0.01
4.6819281578063965,-0.11,-0.03,-0.0
4.693061113357544,-0.1,-0.01,-0.0
4.703444004058838,-0.08,0.01,0.02
4.715656280517578,-0.05,0.01,0.04
4.723081111907959,-0.01,0.02,0.05
4.738825082778931,0.0,0.04,0.04
4.742035150527954,-0.0,0.1,0.01
4.7517290115356445,-0.02,0.15,-0.02
4.761733055114746,-0.05,0.19,-0.04
4.7717180252075195,-0.07,0.16,-0.03
4.782600164413452,-0.07,0.1,-0.0
4.792771100997925,-0.07,0.04,0.03
4.803369998931885,-0.06,-0.01,0.05
4.816435098648071,-0.03,-0.06,0.05
4.82394814491272,-0.0,-0.08,0.03
4.840646266937256,0.01,-0.05,0.01
4.843271255493164,-0.01,0.02,-0.02
4.851603031158447,-0.05,0.1,-0.04
4.861763954162598,-0.1,0.16,-0.05
4.871632099151611,-0.11,0.17,-0.04
4.881699085235596,-0.08,0.09,-0.02
4.891391277313232,-0.03,-0.02,0.01
4.902392148971558,0.01,-0.08,0.03
4.916974067687988,0.02,-0.09,0.03
4.922152042388916,-0.01,-0.05,0.03
4.9367311000823975,-0.05,0.01,0.01
4.941737174987793,-0.1,0.06,-0.01
4.951491117477417,-0.12,0.05,-0.03
4.961661100387573,-0.12,-0.0,-0.03
4.971443176269531,-0.09,-0.07,-0.03
4.981497287750244,-0.04,-0.11,-0.01
4.992341041564941,-0.0,-0.12,0.0
5.003043174743652,0.02,-0.06,0.02
5.015304088592529,0.02,0.03,0.02
5.022411108016968,0.0,0.12,0.01
5.0384681224823,-0.04,0.17,-0.01
5.041495084762573,-0.08,0.16,-0.05
5.051352024078369,-0.1,0.08,-0.07
5.061417102813721,-0.1,-0.02,-0.07
5.071287155151367,-0.06,-0.13,-0.04
5.082129955291748,-0.02,-0.21,0.02
5.092062950134277,0.0,-0.22,0.07
5.102925062179565,0.0,-0.14,0.09
5.11512017250061,-0.03,-0.01,0.07
5.123499155044556,-0.07,0.12,0.01
5.139228105545044,-0.09,0.17,-0.06
5.14157509803772,-0.08,0.15,-0.11
5.151418209075928,-0.04,0.09,-0.12
5.161328077316284,0.02,0.04,-0.09
5.171137094497681,0.05,0.01,-0.02
5.181190013885498,0.06,0.02,0.05
5.191975116729736,0.04,0.03,0.1
5.20261812210083,-0.01,0.05,0.11
5.214925289154053,-0.05,0.04,0.07
5.222219944000244,-0.09,0.02,0.01
5.238410949707031,-0.1,-0.03,-0.05
5.2412309646606445,-0.07,-0.06,-0.08
5.2511560916900635,-0.03,-0.06,-0.07
5.261244297027588,0.03,-0.02,-0.04
5.27117395401001,0.07,0.05,0.01
5.281030178070068,0.08,0.13,0.04
5.2917351722717285,0.07,0.18,0.05
5.302344083786011,0.03,0.18,0.03
5.314914226531982,-0.01,0.13,-0.01
5.323337078094482,-0.04,0.03,-0.04
5.3396501541137695,-0.05,-0.06,-0.04
5.341770172119141,-0.02,-0.13,-0.03
5.35104513168335,0.01,-0.14,-0.01
5.361063003540039,0.03,-0.1,0.02
5.370872974395752,0.03,-0.02,0.04
5.380882263183594,0.02,0.07,0.03
5.391878128051758,0.01,0.14,0.01
5.401778221130371,-0.01,0.15,-0.02
5.414714097976685,-0.02,0.11,-0.04
5.422422170639038,-0.02,0.05,-0.04
5.438289165496826,0.01,-0.03,-0.03
5.440983295440674,0.04,-0.07,-0.01
5.450891971588135,0.04,-0.06,0.01
5.460766077041626,0.02,-0.01,0.03
5.470745086669922,-0.02,0.05,0.03
5.481482028961182,-0.06,0.08,0.01
5.49163818359375,-0.07,0.06,-0.02
5.502060174942017,-0.05,0.0,-0.03
5.514649152755737,-0.02,-0.07,-0.02
5.522062063217163,0.02,-0.12,0.01
5.5363781452178955,0.04,-0.13,0.04
5.540761947631836,0.04,-0.09,0.06
5.5508201122283936,0.02,-0.0,0.05
5.560993194580078,-0.01,0.07,0.01
5.571450233459473,-0.05,0.12,-0.04
5.581463098526001,-0.08,0.13,-0.09
5.592349052429199,-0.09,0.09,-0.11
5.602213144302368,-0.05,0.02,-0.09
5.615734100341797,0.01,-0.05,-0.04
5.6233062744140625,0.07,-0.11,0.03
5.641496181488037,0.09,-0.05,0.12
5.642881155014038,0.09,-0.05,0.12
5.6506431102752686,0.04,0.03,0.09
5.660694122314453,-0.03,0.1,0.03
5.670562267303467,-0.1,0.1,-0.05
5.680548191070557,-0.15,0.06,-0.11
5.6912360191345215,-0.15,-0.03,-0.13
5.701817989349365,-0.09,-0.13,-0.1
5.714555263519287,0.01,-0.19,-0.03
5.722077131271362,0.09,-0.16,0.05
5.738028049468994,0.12,-0.04,0.1
5.7405571937561035,0.11,0.13,0.11
5.750494956970215,0.06,0.26,0.08
5.760502099990845,-0.01,0.27,0.01
5.770740032196045,-0.07,0.18,-0.06
5.780349254608154,-0.11,0.04,-0.1
5.791012287139893,-0.1,-0.11,-0.11
5.802089214324951,-0.06,-0.22,-0.07
5.814038276672363,0.0,-0.26,0.0
5.821436166763306,0.05,-0.2,0.08
5.837385177612305,0.07,-0.06,0.12
5.840507984161377,0.05,0.1,0.09
5.850354194641113,0.02,0.2,0.03
5.860417127609253,-0.01,0.21,-0.05
5.87056303024292,-0.04,0.12,-0.1
5.88019323348999,-0.03,0.02,-0.11
5.891002178192139,-0.01,-0.06,-0.09
5.901665210723877,0.02,-0.1,-0.03
5.913977146148682,0.04,-0.08,0.04
5.921401023864746,0.04,-0.02,0.08
5.93546724319458,0.02,0.03,0.09
5.940186977386475,-0.0,0.05,0.06
5.950494289398193,-0.04,0.03,0.01
5.9602580070495605,-0.06,-0.01,-0.04
5.970093250274658,-0.05,-0.06,-0.06
5.980879068374634,-0.01,-0.09,-0.05
5.992122173309326,0.04,-0.07,-0.02
6.001667022705078,0.07,-0.01,0.02
6.013885974884033,0.08,0.09,0.05
6.02162504196167,0.06,0.18,0.04
6.036607265472412,0.01,0.22,0.01
6.04006814956665,-0.03,0.18,-0.02
6.050093173980713,-0.06,0.08,-0.04
6.060025215148926,-0.05,-0.05,-0.04
6.0699591636657715,-0.02,-0.17,0.0
6.081071138381958,0.0,-0.24,0.05
6.092309951782227,0.04,-0.23,0.09
6.101478099822998,0.05,-0.14,0.08
6.114217281341553,0.04,0.01,0.05
6.121212005615234,0.01,0.16,-0.01
6.139228105545044,-0.06,0.3,-0.11
6.141642093658447,-0.06,0.3,-0.11
6.149870157241821,-0.04,0.22,-0.11
6.159908294677734,-0.0,0.08,-0.06
6.169823169708252,0.04,-0.06,0.01
6.179775238037109,0.07,-0.16,0.08
6.190577030181885,0.08,-0.19,0.13
6.200479030609131,0.05,-0.13,0.11
6.213836193084717,0.0,-0.02,0.06
6.221057176589966,-0.05,0.08,-0.02
6.237335205078125,-0.09,0.12,-0.09
6.239743232727051,-0.1,0.09,-0.12
6.249823093414307,-0.08,0.02,-0.1
6.259982109069824,-0.02,-0.07,-0.05
6.269628047943115,0.03,-0.13,0.01
6.279603004455566,0.07,-0.14,0.08
6.28965425491333,0.08,-0.09,0.11
6.3004090785980225,0.05,-0.01,0.09
6.312301158905029,0.01,0.06,0.03
