time,wx,wy,wz
1.1951558589935303,0.02,0.05,0.01
1.2044141292572021,0.03,0.08,0.01
1.2149770259857178,0.03,0.07,0.01
1.2253458499908447,0.03,0.05,0.02
1.2353479862213135,0.03,0.03,0.01
1.2462518215179443,0.04,0.0,0.01
1.2552540302276611,0.04,-0.03,0.01
1.2666399478912354,0.03,-0.02,-0.0
1.276648998260498,0.01,0.0,-0.01
1.2887980937957764,-0.0,0.01,-0.01
1.2957451343536377,-0.01,0.0,-0.01
1.3054540157318115,0.0,-0.01,-0.02
1.3166890144348145,0.02,-0.02,-0.05
1.3263709545135498,0.03,-0.02,-0.05
1.3353631496429443,0.03,-0.02,-0.04
1.3451168537139893,0.03,-0.03,-0.02
1.3565270900726318,0.02,-0.04,-0.02
1.3654711246490479,0.02,-0.03,-0.02
1.3758289813995361,0.02,-0.02,-0.02
1.389085054397583,0.03,-0.02,0.0
1.3950788974761963,0.03,-0.01,0.02
1.4048810005187988,0.04,-0.01,0.02
1.416917085647583,0.03,-0.02,0.0
1.4265210628509521,0.01,-0.02,-0.0
1.4357478618621826,0.01,-0.0,0.0
1.4466559886932373,0.0,-0.0,0.01
1.456583023071289,-0.02,-0.02,0.01
1.465872049331665,-0.02,-0.05,0.0
1.4762439727783203,-0.02,-0.06,-0.01
1.489565134048462,-0.0,-0.04,-0.02
1.4954910278320312,0.02,-0.01,-0.03
1.50620698928833,0.03,0.01,-0.02
1.5159108638763428,0.04,0.03,-0.02
1.5263240337371826,0.01,0.02,-0.01
1.5363008975982666,-0.02,0.02,-0.01
1.5473368167877197,-0.04,0.01,-0.0
1.555670976638794,-0.04,-0.0,-0.01
1.5664489269256592,-0.03,-0.02,-0.02
1.5768101215362549,0.01,-0.02,-0.02
1.589911937713623,0.04,-0.01,-0.01
1.5974760055541992,0.07,-0.02,-0.01
1.6049559116363525,0.07,-0.02,-0.01
1.616657018661499,0.05,-0.01,-0.02
1.6253149509429932,0.02,-0.01,-0.02
1.637315034866333,-0.01,-0.01,-0.01
1.6479008197784424,-0.04,-0.02,-0.02
1.6570110321044922,-0.05,-0.02,-0.02
1.6665849685668945,-0.04,-0.02,-0.0
1.6768100261688232,-0.01,-0.03,0.0
1.689215898513794,0.01,-0.02,-0.01
1.6968119144439697,-0.0,-0.01,-0.02
1.706287145614624,-0.02,0.01,-0.02
1.7164950370788574,-0.05,0.02,-0.01
1.7267639636993408,-0.06,0.03,0.0
1.7377450466156006,-0.05,0.03,0.02
1.7468340396881104,-0.04,-0.01,0.02
1.7578959465026855,-0.01,-0.03,0.01
1.7675199508666992,0.02,-0.05,0.01
1.7779428958892822,0.04,-0.05,-0.01
1.7904179096221924,0.05,-0.04,-0.02
1.7970449924468994,0.03,-0.03,-0.02
1.8067059516906738,0.01,-0.02,-0.02
1.8181369304656982,-0.02,0.02,-0.01
1.8282639980316162,-0.03,0.04,0.01
1.8365719318389893,-0.03,0.04,0.0
1.8484580516815186,-0.02,0.03,-0.01
1.8577790260314941,-0.0,0.01,-0.01
1.8685460090637207,0.02,-0.01,-0.02
1.8761928081512451,0.05,-0.0,-0.02
1.88926100730896,0.05,0.01,-0.02
1.897130012512207,0.04,0.0,-0.03
1.9077439308166504,0.03,0.0,-0.02
1.9171979427337646,0.01,0.0,-0.03
1.927156925201416,-0.01,0.0,-0.04
1.9385530948638916,-0.02,0.02,-0.03
1.9476048946380615,-0.02,0.03,-0.01
1.9580070972442627,-0.01,0.03,0.01
1.9679319858551025,-0.02,0.02,0.01
1.9779839515686035,-0.03,0.0,0.01
1.9910080432891846,-0.04,-0.01,0.02
1.9979629516601562,-0.03,0.0,0.02
2.0074708461761475,-0.01,0.02,0.01
2.018651008605957,0.02,0.06,0.01
2.0323379039764404,0.2,0.29,-0.03
2.0388619899749756,0.19,0.15,-0.11
2.049682855606079,0.02,0.01,-0.13
2.059692144393921,-0.12,-0.04,-0.05
2.0682849884033203,-0.23,-0.21,0.02
2.078768014907837,-0.28,-0.3,0.05
