time,wx,wy,wz
2.389817953109741,-0.12,0.39,0.19
2.3903071880340576,-0.12,0.39,0.19
2.400067090988159,-0.12,0.42,0.16
2.4106950759887695,-0.13,0.5,0.13
2.4207231998443604,-0.16,0.61,0.15
2.430697202682495,-0.21,0.72,0.19
2.440218210220337,-0.27,0.84,0.22
2.4510130882263184,-0.3,0.91,0.24
2.4603989124298096,-0.29,0.94,0.24
2.4704129695892334,-0.24,0.92,0.21
2.4898300170898438,-0.12,0.74,0.13
2.490319013595581,-0.12,0.74,0.13
2.5004661083221436,-0.1,0.71,0.1
2.5102040767669678,-0.12,0.78,0.12
2.5210301876068115,-0.15,0.91,0.17
2.530931234359741,-0.17,0.98,0.22
2.5408241748809814,-0.15,0.96,0.24
2.5507900714874268,-0.11,0.9,0.23
2.561753988265991,-0.08,0.81,0.19
2.5716869831085205,-0.07,0.74,0.14
2.5933101177215576,-0.09,0.63,0.05
2.5938010215759277,-0.09,0.63,0.05
2.6000239849090576,-0.1,0.63,0.04
2.6093530654907227,-0.12,0.63,0.08
2.619875192642212,-0.15,0.59,0.16
2.6307120323181152,-0.18,0.5,0.21
2.640324115753174,-0.22,0.4,0.22
2.6507580280303955,-0.26,0.33,0.21
2.6605560779571533,-0.29,0.28,0.18
2.670041084289551,-0.29,0.27,0.16
2.6898601055145264,-0.21,0.3,0.09
2.690319061279297,-0.21,0.3,0.09
2.6994049549102783,-0.13,0.31,0.07
2.709970235824585,-0.03,0.28,0.06
2.720278024673462,0.08,0.24,0.05
2.7302050590515137,0.16,0.18,0.02
2.7401211261749268,0.21,0.09,-0.02
2.7504642009735107,0.23,-0.03,-0.06
2.7617380619049072,0.24,-0.15,-0.1
2.771627187728882,0.25,-0.23,-0.12
2.790558099746704,0.28,-0.21,-0.12
2.7909300327301025,0.28,-0.21,-0.12
2.798875093460083,0.29,-0.15,-0.12
2.8100900650024414,0.28,-0.07,-0.1
2.819896936416626,0.25,-0.02,-0.06
2.8299570083618164,0.22,-0.05,-0.02
2.8396620750427246,0.18,-0.15,0.01
2.8498852252960205,0.13,-0.25,0.0
2.8599350452423096,0.1,-0.35,0.0
2.870323896408081,0.09,-0.41,0.01
2.888092041015625,0.1,-0.54,0.04
2.8894290924072266,0.1,-0.54,0.04
2.899099111557007,0.11,-0.59,0.03
2.9089770317077637,0.11,-0.6,0.03
2.919275999069214,0.11,-0.54,0.02
2.928908109664917,0.11,-0.43,0.0
2.939687967300415,0.12,-0.35,-0.01
2.949327230453491,0.15,-0.3,-0.02
2.9597651958465576,0.17,-0.3,-0.02
2.970255136489868,0.19,-0.34,-0.01
2.988068103790283,0.21,-0.52,0.04
2.9893782138824463,0.21,-0.52,0.04
2.998929023742676,0.2,-0.63,0.03
3.0093672275543213,0.18,-0.75,0.02
3.0189850330352783,0.14,-0.87,-0.03
3.0299441814422607,0.08,-0.95,-0.08
3.039215087890625,0.0,-0.96,-0.11
3.048896074295044,-0.08,-0.86,-0.14
3.0592100620269775,-0.16,-0.73,-0.15
3.0701591968536377,-0.2,-0.58,-0.13
3.0881540775299072,-0.14,-0.38,-0.03
3.0893919467926025,-0.14,-0.38,-0.03
3.0998189449310303,-0.03,-0.41,0.04
3.108741044998169,0.09,-0.55,0.12
3.119842052459717,0.22,-0.76,0.19
3.129228115081787,0.31,-0.92,0.25
3.1402289867401123,0.36,-0.98,0.31
3.1491730213165283,0.36,-0.94,0.35
3.1605589389801025,0.34,-0.83,0.38
3.1708431243896484,0.29,-0.66,0.41
3.191641092300415,0.19,-0.35,0.41
3.1921300888061523,0.19,-0.35,0.41
3.1993930339813232,0.14,-0.32,0.4
3.2087600231170654,0.11,-0.36,0.41
3.2194979190826416,0.08,-0.43,0.4
3.229120969772339,0.06,-0.53,0.39
3.2390758991241455,0.07,-0.63,0.38
3.2496590614318848,0.12,-0.61,0.38
3.260531187057495,0.22,-0.54,0.4
3.270853042602539,0.36,-0.42,0.41
3.293750047683716,0.62,-0.11,0.5
3.294217109680176,0.62,-0.11,0.5
3.298197031021118,0.72,-0.02,0.53
3.3089911937713623,0.73,-0.1,0.51
3.319230079650879,0.64,-0.33,0.48
3.3287010192871094,0.53,-0.62,0.44
3.339160203933716,0.4,-0.73,0.39
3.3485829830169678,0.24,-0.59,0.3
3.3598968982696533,0.02,-0.37,0.17
3.3715178966522217,-0.2,-0.15,0.11
3.38860821723938,-0.55,0.16,0.11
3.389106035232544,-0.55,0.16,0.11
3.3983771800994873,-0.59,0.13,0.15
3.4082839488983154,-0.49,-0.07,0.2
3.418782949447632,-0.34,-0.31,0.21
3.4288690090179443,-0.19,-0.48,0.2
3.438880205154419,-0.09,-0.52,0.15
3.4488799571990967,-0.07,-0.43,0.1
3.458651065826416,-0.13,-0.26,0.05
3.4686172008514404,-0.23,-0.09,0.01
3.487183094024658,-0.33,-0.01,-0.03
3.4884159564971924,-0.33,-0.01,-0.03
3.4979710578918457,-0.28,-0.07,-0.04
3.5085060596466064,-0.16,-0.15,-0.05
3.5185930728912354,-0.03,-0.21,-0.06
3.5283801555633545,0.08,-0.23,-0.08
3.538478136062622,0.14,-0.22,-0.08
3.548682928085327,0.13,-0.2,-0.08
3.5583131313323975,0.06,-0.16,-0.08
3.5693399906158447,-0.03,-0.12,-0.08
3.5890300273895264,-0.23,-0.06,-0.07
3.5894880294799805,-0.23,-0.06,-0.07
3.598668098449707,-0.32,-0.06,-0.07
3.6085150241851807,-0.38,-0.04,-0.08
3.6186611652374268,-0.41,-0.02,-0.08
3.62831711769104,-0.42,-0.01,-0.08
3.6386380195617676,-0.41,-0.02,-0.07
3.6489500999450684,-0.37,-0.05,-0.07
3.658759117126465,-0.32,-0.04,-0.06
3.6700620651245117,-0.28,0.02,-0.08
3.692747116088867,-0.2,0.18,-0.15
3.693256139755249,-0.2,0.18,-0.15
3.697904109954834,-0.2,0.22,-0.22
3.7076451778411865,-0.2,0.2,-0.27
3.7189152240753174,-0.21,0.17,-0.31
3.7282979488372803,-0.19,0.16,-0.29
3.738852024078369,-0.12,0.23,-0.25
3.7490179538726807,-0.07,0.31,-0.22
3.757828950881958,-0.04,0.44,-0.22
3.7699151039123535,-0.03,0.52,-0.2
3.7926881313323975,-0.02,0.54,-0.12
3.793192148208618,-0.02,0.54,-0.12
3.7979540824890137,-0.05,0.49,-0.09
3.8078691959381104,-0.08,0.41,-0.08
3.8182530403137207,-0.09,0.35,-0.06
3.8276050090789795,-0.09,0.32,-0.03
3.8389320373535156,-0.07,0.33,-0.0
3.848984956741333,-0.05,0.43,0.01
3.85990309715271,-0.01,0.56,-0.01
3.8698890209198,0.02,0.65,-0.04
3.8895111083984375,0.03,0.61,-0.09
3.889970064163208,0.03,0.61,-0.09
3.8972320556640625,0.03,0.52,-0.08
3.9076590538024902,0.03,0.47,-0.08
3.9183661937713623,0.02,0.46,-0.07
3.9275310039520264,0.02,0.5,-0.05
3.9378812313079834,0.02,0.6,-0.03
3.9487380981445312,0.03,0.7,-0.03
3.959381103515625,0.04,0.77,-0.04
3.969865083694458,0.05,0.76,-0.07
3.98946213722229,0.04,0.55,-0.15
3.989919900894165,0.04,0.55,-0.15
3.9971439838409424,-0.0,0.47,-0.14
4.0078489780426025,-0.06,0.46,-0.11
4.017550230026245,-0.16,0.55,-0.03
4.0278542041778564,-0.26,0.73,0.06
4.037146091461182,-0.36,0.9,0.12
4.047954082489014,-0.42,0.96,0.13
4.057476043701172,-0.4,0.92,0.11
4.06836724281311,-0.3,0.83,0.08
4.086276054382324,0.01,0.67,0.01
4.087559938430786,0.01,0.67,0.01
4.0969531536102295,0.08,0.62,0.01
4.10720419883728,0.07,0.63,0.03
4.117666006088257,-0.02,0.7,0.05
4.127269983291626,-0.14,0.78,0.07
4.137846231460571,-0.22,0.82,0.07
4.148279905319214,-0.24,0.82,0.06
4.157366991043091,-0.19,0.77,0.03
4.169496059417725,-0.15,0.71,0.01
4.190199136734009,-0.12,0.58,-0.04
4.19054102897644,-0.12,0.58,-0.04
4.196734189987183,-0.16,0.53,-0.05
4.207380056381226,-0.22,0.49,-0.04
4.217722177505493,-0.3,0.46,-0.02
4.2272789478302,-0.34,0.47,-0.0
4.237714052200317,-0.33,0.5,0.02
4.2474000453948975,-0.27,0.49,0.01
4.257519960403442,-0.18,0.43,-0.0
4.268932104110718,-0.11,0.32,-0.0
4.291752099990845,-0.05,0.16,-0.01
4.292129039764404,-0.05,0.16,-0.01
4.296447038650513,-0.05,0.12,-0.01
4.30683708190918,-0.06,0.11,-0.01
4.3175740242004395,-0.09,0.08,-0.01
4.327056169509888,-0.13,0.05,-0.02
4.33745002746582,-0.15,0.08,-0.05
4.348073244094849,-0.12,0.11,-0.08
4.357851028442383,-0.08,0.13,-0.12
4.368733167648315,-0.03,0.13,-0.14
4.3890700340271,0.08,0.05,-0.14
4.3895652294158936,0.08,0.05,-0.14
4.396456956863403,0.13,-0.03,-0.12
4.406914949417114,0.17,-0.14,-0.09
4.4169909954071045,0.2,-0.24,-0.07
4.426278114318848,0.2,-0.3,-0.07
4.436940908432007,0.19,-0.34,-0.07
4.44786810874939,0.17,-0.36,-0.08
4.457563161849976,0.15,-0.33,-0.1
4.467171907424927,0.15,-0.3,-0.11
4.487371206283569,0.16,-0.37,-0.13
4.487723112106323,0.16,-0.37,-0.13
4.495891094207764,0.16,-0.47,-0.11
4.506792068481445,0.16,-0.59,-0.06
4.516892194747925,0.16,-0.69,-0.01
4.527141094207764,0.17,-0.76,0.03
4.5369179248809814,0.18,-0.82,0.03
4.547473192214966,0.2,-0.84,0.01
4.556474924087524,0.2,-0.84,-0.03
4.567495107650757,0.18,-0.83,-0.06
4.587325096130371,0.09,-0.79,-0.04
4.587769031524658,0.09,-0.79,-0.04
4.596123933792114,0.08,-0.77,0.03
4.6070802211761475,0.11,-0.78,0.09
4.616758108139038,0.18,-0.82,0.15
4.626326084136963,0.24,-0.87,0.14
4.637048959732056,0.28,-0.92,0.1
4.6468141078948975,0.29,-0.98,0.05
4.657034158706665,0.28,-0.98,-0.01
4.668338060379028,0.26,-0.97,-0.05
4.690242052078247,0.22,-0.98,-0.02
4.690723180770874,0.22,-0.98,-0.02
4.696063041687012,0.2,-0.96,0.04
4.7067711353302,0.18,-0.91,0.11
4.716347932815552,0.17,-0.86,0.18
4.726480007171631,0.15,-0.79,0.24
4.737200021743774,0.13,-0.75,0.27
4.746819019317627,0.11,-0.73,0.27
4.7571210861206055,0.09,-0.71,0.26
4.767437219619751,0.08,-0.7,0.24
4.7883620262146,0.1,-0.55,0.29
4.788819074630737,0.1,-0.55,0.29
4.795671224594116,0.15,-0.46,0.35
4.806972026824951,0.22,-0.42,0.42
4.816626071929932,0.28,-0.41,0.49
4.82663106918335,0.34,-0.49,0.53
4.836595058441162,0.39,-0.57,0.52
4.846247911453247,0.4,-0.61,0.48
4.856993913650513,0.37,-0.56,0.42
4.868107080459595,0.3,-0.42,0.37
4.89123010635376,0.1,-0.1,0.31
4.8916850090026855,0.1,-0.1,0.31
4.895134210586548,0.01,-0.03,0.31
4.906038999557495,-0.06,-0.07,0.31
4.916279077529907,-0.09,-0.18,0.3
4.925809144973755,-0.08,-0.33,0.29
4.936474084854126,-0.04,-0.42,0.24
4.946166038513184,0.02,-0.43,0.17
4.956482172012329,0.07,-0.35,0.09
4.966799020767212,0.1,-0.27,0.01
4.9869771003723145,0.1,-0.21,-0.05
4.987352132797241,0.1,-0.21,-0.05
4.995198011398315,0.11,-0.23,-0.04
5.005234003067017,0.13,-0.25,-0.04
5.01628303527832,0.16,-0.27,-0.05
5.025919198989868,0.18,-0.27,-0.07
5.036291122436523,0.17,-0.21,-0.08
5.045721054077148,0.16,-0.12,-0.09
5.05643105506897,0.14,-0.07,-0.12
5.066390037536621,0.13,-0.12,-0.15
5.08545994758606,0.14,-0.3,-0.18
5.086127042770386,0.14,-0.3,-0.18
5.0950281620025635,0.16,-0.31,-0.19
5.105970144271851,0.18,-0.26,-0.18
5.115998029708862,0.2,-0.23,-0.16
5.1248390674591064,0.2,-0.2,-0.15
5.136003017425537,0.2,-0.18,-0.13
5.14684796333313,0.21,-0.16,-0.11
5.155405044555664,0.22,-0.14,-0.12
5.1671600341796875,0.23,-0.13,-0.12
5.189717054367065,0.17,-0.14,-0.1
5.190378904342651,0.17,-0.14,-0.1
5.194577932357788,0.11,-0.14,-0.08
5.205883026123047,0.04,-0.11,-0.05
5.215472936630249,-0.02,-0.02,-0.02
5.225663900375366,-0.08,0.08,0.01
5.23615288734436,-0.12,0.16,0.02
5.246145963668823,-0.13,0.23,0.02
5.2560341358184814,-0.12,0.2,-0.01
5.265602111816406,-0.12,0.16,-0.05
5.285832166671753,-0.1,0.26,-0.14
5.286278963088989,-0.1,0.26,-0.14
5.2947070598602295,-0.09,0.36,-0.19
5.305087089538574,-0.1,0.42,-0.22
5.315624952316284,-0.11,0.4,-0.2
5.325571060180664,-0.09,0.34,-0.16
5.3361570835113525,-0.05,0.31,-0.13
5.34591007232666,0.01,0.33,-0.11
5.356224060058594,0.07,0.37,-0.1
5.366032123565674,0.1,0.42,-0.1
5.386117219924927,0.05,0.44,-0.1
5.386502981185913,0.05,0.44,-0.1
5.394653081893921,-0.01,0.45,-0.1
5.405374050140381,-0.08,0.47,-0.1
5.4157280921936035,-0.14,0.48,-0.11
5.42534613609314,-0.18,0.48,-0.13
5.436054944992065,-0.2,0.49,-0.17
5.44539999961853,-0.2,0.51,-0.22
5.456205129623413,-0.19,0.53,-0.26
5.469146966934204,-0.19,0.55,-0.27
5.488033056259155,-0.22,0.54,-0.15
5.488721132278442,-0.22,0.54,-0.15
5.494452238082886,-0.22,0.53,-0.06
5.5054709911346436,-0.19,0.55,0.02
5.51515007019043,-0.15,0.58,0.08
5.525703191757202,-0.14,0.59,0.13
5.535025119781494,-0.14,0.58,0.16
5.546036958694458,-0.17,0.57,0.17
5.555704116821289,-0.21,0.58,0.16
5.568221092224121,-0.27,0.62,0.14
5.585798978805542,-0.32,0.8,0.15
5.586258172988892,-0.32,0.8,0.15
5.594540119171143,-0.3,0.88,0.15
5.6052210330963135,-0.27,0.88,0.13
5.615416049957275,-0.23,0.81,0.1
5.624773025512695,-0.18,0.71,0.06
5.635451078414917,-0.14,0.65,0.03
5.645073175430298,-0.12,0.66,0.01
5.655226945877075,-0.13,0.75,0.03
5.665863037109375,-0.15,0.87,0.06
5.686331033706665,-0.21,0.87,0.16
5.686823129653931,-0.21,0.87,0.16
5.694170236587524,-0.23,0.73,0.2
5.705157995223999,-0.24,0.6,0.22
5.715380907058716,-0.25,0.5,0.21
5.724071025848389,-0.25,0.43,0.19
5.734974145889282,-0.25,0.37,0.16
5.745584011077881,-0.24,0.36,0.14
5.755575895309448,-0.19,0.37,0.12
5.7671051025390625,-0.1,0.35,0.1
5.789367914199829,0.0,0.31,0.07
5.7897069454193115,0.0,0.31,0.07
5.794090986251831,-0.01,0.28,0.05
5.804374933242798,-0.05,0.22,0.05
5.814654111862183,-0.1,0.19,0.03
5.824598073959351,-0.14,0.15,0.03
5.835041046142578,-0.14,0.11,0.02
5.8455650806427,-0.11,0.09,-0.04
5.8549182415008545,-0.05,0.1,-0.11
5.866681098937988,0.02,0.09,-0.17
5.8875792026519775,0.09,0.02,-0.21
5.88791823387146,0.09,0.02,-0.21
5.89384913444519,0.07,-0.03,-0.17
5.904705047607422,0.03,-0.06,-0.09
5.914760112762451,-0.01,-0.08,0.01
5.924757242202759,-0.03,-0.07,0.09
5.934860944747925,-0.04,-0.06,0.13
5.945096015930176,-0.06,-0.08,0.12
5.955154180526733,-0.1,-0.12,0.07
5.965598106384277,-0.16,-0.14,0.0
5.984933137893677,-0.21,-0.27,-0.14
5.985621213912964,-0.21,-0.27,-0.14
5.993958234786987,-0.17,-0.35,-0.18
6.004678010940552,-0.08,-0.43,-0.18
6.013902902603149,0.05,-0.53,-0.13
6.024141073226929,0.2,-0.63,-0.06
6.034687042236328,0.32,-0.73,0.0
6.044465065002441,0.4,-0.81,0.05
6.05503511428833,0.42,-0.86,0.07
6.066606044769287,0.39,-0.88,0.07
6.08376407623291,0.21,-0.82,0.03
6.084729909896851,0.21,-0.82,0.03
6.093916177749634,0.11,-0.78,0.01
6.104296922683716,0.02,-0.74,0.01
6.114294052124023,-0.03,-0.75,0.01
6.123866081237793,-0.02,-0.77,0.02
6.134564161300659,0.04,-0.78,0.03
6.144310235977173,0.11,-0.81,0.04
6.154254198074341,0.18,-0.82,0.06
6.1651599407196045,0.23,-0.79,0.07
6.1839070320129395,0.23,-0.76,0.14
6.184603929519653,0.23,-0.76,0.14
6.193587064743042,0.2,-0.75,0.21
6.204022169113159,0.2,-0.76,0.28
6.213458061218262,0.22,-0.71,0.35
6.224341154098511,0.24,-0.63,0.41
6.234809160232544,0.29,-0.54,0.46
6.244736909866333,0.33,-0.49,0.49
6.255392074584961,0.35,-0.49,0.49
6.266019105911255,0.34,-0.54,0.48
6.286755084991455,0.31,-0.6,0.42
6.287099123001099,0.31,-0.6,0.42
6.29348611831665,0.28,-0.56,0.4
6.303805112838745,0.23,-0.48,0.41
6.314016103744507,0.17,-0.42,0.42
6.324238061904907,0.11,-0.41,0.43
6.3346710205078125,0.06,-0.43,0.42
6.344473123550415,0.05,-0.45,0.4
6.355107069015503,0.07,-0.38,0.39
6.36638617515564,0.11,-0.2,0.35
6.386194944381714,0.08,0.04,0.28
